Subject,CorrAUCvsRT
e1,-0.283038958068717
e2,0.513803382645354
e3,0.336108931885013
e4,0.159499832283681
e5,-0.0985175905874516
e6,-0.547635635310274
e8,-0.876938318620635
e11,-0.826220724450986
e12,-0.389366738320393
e13,0.784929110855208
e14,0.567351137587096
e15,0.755781735217231
